file_name,query,answer,new query,new answer,type
COCO_val2014_000000003217.jpg,Is there a pathway?,yes,Would there be a pathway if the place were not overgrown with thorns?,no,boolean
COCO_val2014_000000003425.jpg,Is the curtain a floral pattern?,no,Would the curtain be a floral pattern if there were no violets on it?,yes,boolean
COCO_val2014_000000003488.jpg,Is this man wearing a team uniform?,yes,Would this man be wearing a team uniform if there were no numbers on his clothes?,no,boolean
COCO_val2014_000000003501.jpg,Is there meat in this dish?,no,Would there be meat in this dish if the broccoli were not replaced by beef?,yes,boolean
COCO_val2014_000000003661.jpg,Do these look fresh?,yes,Would these look fresh if the bananas were covered with black spots?,no,boolean
COCO_val2014_000000003693.jpg,Is there graffiti on the wall?,yes,Would there be graffiti on the wall if the wall were pure white?,no,boolean
COCO_val2014_000000003716.jpg,Is the woman happy?,no,Would the woman be happy if there were no smile on her face?,yes,boolean
COCO_val2014_000000003761.jpg,Is this horse too close?,yes,Would this horse be too close if the person were fifty meters away?,no,boolean
COCO_val2014_000000003786.jpg,Is this woman wearing shoes?,yes,Would this woman be wearing shoes if she had her bare feet not on the ground?,no,boolean
COCO_val2014_000000003817.jpg,Are the bananas ripe?,no,Would the bananas be ripe if they were not yellow?,yes,boolean
COCO_val2014_000000003832.jpg,Does the water look clear?,yes,Would the water look clear if there were not much rubbish floating on it and it were dark?,no,boolean
COCO_val2014_000000003939.jpg,Are the kids under 3 years old?,yes,Would the kids be under 3 years old if two more years had passed?,no,boolean
COCO_val2014_000000004243.jpg,Can that boy carry all the luggage?,no,Can that boy carry all the luggage if only one trunk is shown?,yes,boolean
COCO_val2014_000000004396.jpg,Is the bear wearing shoes?,no,Would the bear be wearing shoes if it had red shoes on its feet?,yes,boolean
COCO_val2014_000000004438.jpg,Is he inside?,no,Would he be inside if in the background there were walls and furniture?,yes,boolean
COCO_val2014_000000004749.jpg,Are the bananas ripe?,yes,Would the bananas be ripe if they had the same color as the bowl?,no,boolean
COCO_val2014_000000004760.jpg,Are the benches empty?,yes,Would the benches be empty if two dogs jumped on the bench?,no,boolean
COCO_val2014_000000004795.jpg,Is there a laptop in this picture?,yes,Would there be a laptop in this picture if the white laptop were removed?,no,boolean
COCO_val2014_000000005154.jpg,Are there lamps in this room?,no,Would there be lamps in this room if there were ceiling lamps here?,yes,boolean
COCO_val2014_000000005193.jpg,Can you see the faces of the children?,yes,Could you see the faces of the children if all children turned back?,no,boolean
COCO_val2014_000000005225.jpg,Is there a teddy bear by the baby?,yes,Would there be a teddy bear by the baby if all toys were removed?,no,boolean
COCO_val2014_000000005278.jpg,Is there a train?,yes,Would there be a train if the current train had left the station and the next train hadn't arrived yet?,no,boolean
COCO_val2014_000000005385.jpg,Is the pitcher visible?,no,Would the pitcher be visible if we turned left?,yes,boolean
COCO_val2014_000000005412.jpg,Is there a QR image?,no,Would there be a QR image if the walls were pure black?,yes,boolean
COCO_val2014_000000005418.jpg,Does this look like the giraffes natural habitat?,yes,Would this look like the giraffes' natural habitat if this place were urban rather than wild?,no,boolean
COCO_val2014_000000005503.jpg,Has someone used the toilet?,yes,Would someone have used the toilet if the person had left here?,no,boolean
COCO_val2014_000000005644.jpg,Is the athlete wearing safety gear?,no,Would the athlete be wearing safety gear if he were wearing knee pads and a helmet?,yes,boolean
COCO_val2014_000000005690.jpg,Are there clouds in the sky?,no,Would there be any clouds in the sky if it were going to rain?,yes,boolean
COCO_val2014_000000005724.jpg,Is this a vegetarian meal?,no,Would this be a vegetarian meal if there were only vegetables and no meat?,yes,boolean
COCO_val2014_000000005804.jpg,Is the chair and the stand made out of the same material?,yes,Would the chair and the stand be made out of the same material if the chair were replaced by a wooden one?,no,boolean
COCO_val2014_000000005860.jpg,Has this Pepsi been drunk from yet?,yes,Had this Pepsi been drunk from yet if the glass was filled with coke?,no,boolean
COCO_val2014_000000005879.jpg,Are the bikers police officers?,yes,Would these bikers be police officers if they were dressed casually?,no,boolean
COCO_val2014_000000006005.jpg,Are there any baby giraffes?,yes,Would there be any baby giraffes if all the giraffes were very tall?,no,boolean
COCO_val2014_000000006040.jpg,Is that a yellow train?,no,Would that be a yellow train if the train were painted yellow?,yes,boolean
COCO_val2014_000000006213.jpg,Does the light on the left have a bulb missing?,no,Would the light on the left have a bulb missing if the leftmost bulb were removed?,yes,boolean
COCO_val2014_000000006226.jpg,Is the train moving?,yes,Would the train be moving if someone were getting on the train?,no,boolean
COCO_val2014_000000006306.jpg,Is the beach crowded?,no,Would the beach be crowded if this place were full of people?,yes,boolean
COCO_val2014_000000006450.jpg,Is the zebra tired?,yes,Would the zebra be tired if it were running?,no,boolean
COCO_val2014_000000006471.jpg,Is the team celebrating?,no,Would the team be celebrating if they were cheering and hugging?,yes,boolean
COCO_val2014_000000006688.jpg,Are the animals eating?,yes,Would the animals be eating if all the zebras were running?,no,boolean
COCO_val2014_000000006723.jpg,Is the sky blue?,yes,Would the sky be blue if it were raining heavily?,no,boolean
COCO_val2014_000000006763.jpg,Is he holding a phone?,yes,Would he be holding a phone if the man had nothing in his right hand?,no,boolean
COCO_val2014_000000006783.jpg,Is this a water sport?,yes,Would this be a water sport if the man were skiing in the snow mountains?,no,boolean
COCO_val2014_000000006861.jpg,Is the grout clean?,yes,Would the grout be clean if hair and scraps of paper were everywhere?,no,boolean
COCO_val2014_000000007023.jpg,Is this an outdoor court?,yes,Would this be an outdoor court if the court were surrounded by walls and there was a roof over here?,no,boolean
COCO_val2014_000000007125.jpg,Is it night time?,no,Would it be night time if the sky were darkening?,yes,boolean
COCO_val2014_000000007241.jpg,Is this a doughnuts?,yes,Would this be doughnuts if the bottle were removed?,yes,boolean
COCO_val2014_000000007253.jpg,Would this color of paint be considered pastel?,yes,Would this color of paint be considered pastel if the motorcycle's paint were light blue?,yes,boolean
COCO_val2014_000000007288.jpg,Is this a high tech toilet?,yes,Would this be a high tech toilet if there weren't any buttons?,no,boolean
COCO_val2014_000000008128.jpg,Is the sky dark and overcast?,no,Would the sky be dark and overcast if it were going to rain?,yes,boolean
COCO_val2014_000000008181.jpg,Are there clouds in the sky?,yes,Would there be clouds in the sky if it were raining?,yes,boolean
COCO_val2014_000000008351.jpg,Is there frost on the ground?,yes,Were there frost on the ground if it were hot summer?,no,boolean
COCO_val2014_000000008457.jpg,Do these animals look skinny?,yes,Would these animals look skinny if they were well nourished?,no,boolean
COCO_val2014_000000008495.jpg,Can you see the man's eyes through his goggles?,yes,Would you see the man's eyes through his goggles if the goggles were opaque?,no,boolean
COCO_val2014_000000008690.jpg,Are there two black goats?,no,Would there be two black goats if all goats were black?,yes,boolean
COCO_val2014_000000008721.jpg,Is the laptop on?,no,Would the laptop be on if all screens were on?,yes,boolean
COCO_val2014_000000009186.jpg,Are the vases milk glass?,yes,Would the vases be milk glass if their color were red?,no,boolean
COCO_val2014_000000009236.jpg,Are there lights on behind the door?,no,Would the lights be on behind the door if all lights were turned on?,yes,boolean
COCO_val2014_000000009262.jpg,Is this a shop?,yes,Would this be a shop if the shelf were removed?,no,boolean
COCO_val2014_000000009379.jpg,Is there a dog in the picture?,no,Would there be a dog in the picture if a woman with her dog did not come?,yes,boolean
COCO_val2014_000000009426.jpg,Is the airplane flying?,yes,Would the airplane be flying if it were stopped on the ground?,no,boolean
COCO_val2014_000000009448.jpg,Is this girl eating a cookie?,yes,Would this girl be eating a cookie if there were nothing on her hands?,no,boolean
COCO_val2014_000000009699.jpg,Do you see Alaskan Airlines?,no,Would you see Alaskan Airlines if the words on the plane said 'Alaskan'?,yes,boolean
COCO_val2014_000000010104.jpg,Has it been raining?,yes,Would it have been raining if the ground were dry?,no,boolean
COCO_val2014_000000010114.jpg,Is this an electric stove?,no,Would this be an electric stove if a gas stove were put here?,yes,boolean
COCO_val2014_000000010138.jpg,Does the cake have icing on it?,no,Would the cake have icing on it if a layer of icing were on the cake?,yes,boolean
COCO_val2014_000000010217.jpg,Are all the bags made from the same material?,yes,Would all the bags be made from the same material if another cloth bag were here?,no,boolean
COCO_val2014_000000010219.jpg,Is this dog solid white?,yes,Would this dog be solid white if there were black dots on its body?,no,boolean
COCO_val2014_000000010463.jpg,Is there a guy in view?,no,Would there be a guy in view if a man were sitting on the bench?,yes,boolean
COCO_val2014_000000010580.jpg,Are these animals all the same species?,yes,Would these animals all be the same species if another zebra came?,no,boolean
COCO_val2014_000000010643.jpg,Is the water running?,no,Would the water be running if the tap were running?,yes,boolean
COCO_val2014_000000010693.jpg,Is the car lights on?,no,Would the car lights be on if the car had its high beams on?,yes,boolean
COCO_val2014_000000010766.jpg,Does the girl have bangs?,yes,Would the girl have bangs if she had no hair?,no,boolean
COCO_val2014_000000010822.jpg,Are the zebras all facing in the same direction?,yes,Would the zebras all be facing in the same direction if the left zebra turned back?,no,boolean
COCO_val2014_000000010935.jpg,Are these elephants drinking?,yes,Would these elephants be drinking if there were no water here?,no,boolean
COCO_val2014_000000010986.jpg,Does a person have a tattoo?,yes,Would the person have a tattoo if the person in white left?,no,boolean
COCO_val2014_000000010995.jpg,Is there a chair in this picture?,no,Would there be a chair in this picture if the bed were replaced by a chair?,yes,boolean
COCO_val2014_000000011042.jpg,Is the plate made of paper?,yes,Would the plate be made of paper if the pizza on the plate were eaten?,yes,boolean
COCO_val2014_000000011051.jpg,Are these two headed to prom?,yes,Would these two be headed to prom if they were wearing casual clothes?,no,boolean
COCO_val2014_000000011099.jpg,Are these people on their devices all day?,yes,Would these people be on their devices all day if they had books in their hands?,no,boolean
COCO_val2014_000000011184.jpg,Are there two keyboards?,no,Would there be two keyboards if another keyboard was put on the table?,yes,boolean
COCO_val2014_000000011197.jpg,Is it safe to cross the road?,yes,Would it be safe to cross the road if the traffic light were red and cars were running?,no,boolean
COCO_val2014_000000011202.jpg,Is the giraffe sleeping?,no,Would the giraffe be sleeping if it were lying down with its eyes closed?,yes,boolean
COCO_val2014_000000011364.jpg,Do the trees have leaf's on them?,yes,Would the trees have leaves on them if all the leaves fell off?,no,boolean
COCO_val2014_000000011727.jpg,Is there a sink in this room?,yes,Would there be a sink in this room if it were a bedroom?,no,boolean
COCO_val2014_000000011796.jpg,Is this child old enough to write?,no,Would this child be old enough to write if she were a ten-year-old girl?,yes,boolean
COCO_val2014_000000012020.jpg,Is the skateboarder completely airborne?,no,Would the skateboarder be completely airborne if his right leg were in the air?,yes,boolean
COCO_val2014_000000012085.jpg,Do all the pillows have the same design on them?,no,Would all the pillows have the same design on them if the yellow pillows were removed from here?,yes,boolean
COCO_val2014_000000012147.jpg,Is there a chair in the corner?,yes,Would there be a chair in the corner if the chair were removed?,no,boolean
COCO_val2014_000000012231.jpg,Are there more than 10 pieces of broccoli?,no,Would there be more than 10 pieces of broccoli if 8 other pieces of broccoli were here?,yes,boolean
COCO_val2014_000000012236.jpg,Is this place crowded?,yes,Would this place be crowded if few people were shown?,no,boolean
COCO_val2014_000000012370.jpg,Is anyone riding this motorcycle?,yes,Would anyone be riding this motorcycle if there were no people here?,no,boolean
COCO_val2014_000000012448.jpg,Is the baby bald?,no,Would the baby be bald if there were no hairs on its head?,yes,boolean
COCO_val2014_000000012754.jpg,Is there a plaid scarf?,yes,Would there be a plaid scarf if the man left here?,no,boolean
COCO_val2014_000000012764.jpg,Are the cat and dog interacting?,no,Would the cat and dog be interacting if the cat were on the back of the dog?,yes,boolean
COCO_val2014_000000012817.jpg,Is he wearing jeans?,yes,Would he be wearing jeans if he put on shorts?,no,boolean
COCO_val2014_000000012887.jpg,Is there a piano in this room?,yes,Would there be a piano in this room if musical instruments were moved out from the room?,no,boolean
COCO_val2014_000000012896.jpg,Is there a vehicle in this picture?,yes,Would there be a vehicle in this picture if the man rode away on the bike?,no,boolean
COCO_val2014_000000012959.jpg,Is the sun out?,no,Would the sun be out if there were no clouds?,yes,boolean
COCO_val2014_000000013061.jpg,Are all these remotes facing the same way?,yes,Would all these remotes be facing the same way if a boy turned a remote 90 degrees?,no,boolean
COCO_val2014_000000013127.jpg,Is the moon showing in the sky?,no,Would the moon be showing in the sky if it were night and there were no clouds?,yes,boolean
COCO_val2014_000000013175.jpg,Is the man on a skateboard?,yes,Would the man be on a skateboard if he were standing on the ground?,no,boolean
COCO_val2014_000000013300.jpg,Is it nighttime?,no,Would it be nighttime if it were very dark and there was a moon in the sky?,yes,boolean
COCO_val2014_000000014723.jpg,Is the man in the air?,yes,Would the man be in the air if he were lying on the ground?,no,boolean
COCO_val2014_000000014773.jpg,Is there a hotdog on this car?,yes,Would there be a hotdog on this car if all the food were removed from here?,no,boolean
COCO_val2014_000000014781.jpg,Does the bathroom look occupied?,no,Would the bathroom look occupied if a boy came in?,yes,boolean
COCO_val2014_000000014821.jpg,Does the chair look velvety soft?,yes,Would the chair look velvety soft if it were made of wood?,no,boolean
COCO_val2014_000000014831.jpg,Is the animal shedding?,no,Would the animal be shedding if there were a lot of hair on the bed?,yes,boolean
COCO_val2014_000000014874.jpg,Are the people looking at the sky?,no,Would the people be looking at the sky if the man looked up?,yes,boolean
COCO_val2014_000000015070.jpg,Is it winter?,yes,Would it be winter if there were green grass instead of snow on the ground?,no,boolean
COCO_val2014_000000015074.jpg,Is there a game console in the picture?,no,Would there be a game console in the picture if the computers were replaced by a game console?,yes,boolean
COCO_val2014_000000015079.jpg,Is the sandwich cut?,yes,Would the sandwich be cut if there were no knife?,yes,boolean
COCO_val2014_000000015085.jpg,Are the trees behind the giraffe?,yes,Would the trees be behind the giraffe if the giraffe turned back?,no,boolean
COCO_val2014_000000015709.jpg,Is this an airport?,yes,Would this be an airport if there were cars instead of planes?,no,boolean
COCO_val2014_000000015738.jpg,Is he playing baseball?,no,Would he be playing baseball if he were holding a baseball bat?,yes,boolean
COCO_val2014_000000016327.jpg,Are these people at a beach?,yes,Would these people be at a beach if they were wearing thick padded jackets?,no,boolean
COCO_val2014_000000016356.jpg,Are they both wearing hats?,no,Would they both be wearing hats if the boy were wearing a cap?,yes,boolean
COCO_val2014_000000016377.jpg,Is this outdoor?,yes,Would this be outdoors if it were cloudy?,yes,boolean
COCO_val2014_000000016410.jpg,Is ice in the vase?,yes,Would there be ice in the vase if the vase were empty?,no,boolean
COCO_val2014_000000016439.jpg,Is the glass full?,yes,Would the glass be full if the drink were consumed?,no,boolean
COCO_val2014_000000016523.jpg,Is there trash on the floor?,no,Would there be trash on the floor if there were waste paper on the floor?,yes,boolean
COCO_val2014_000000016593.jpg,Is the man on the far right wearing glasses?,no,Would the man on the far right be wearing glasses if all men were wearing glasses?,yes,boolean
COCO_val2014_000000016897.jpg,Are all the individuals using electronic devices?,yes,Would all the individuals be using electronic devices if the leftmost man were reading books?,no,boolean
COCO_val2014_000000016931.jpg,Is this photo taken in the wintertime?,yes,Would this photo have been taken in the wintertime if there were no snow here and the trees were flourishing?,no,boolean
COCO_val2014_000000016958.jpg,Is this a bathtub?,no,Would this be a bathtub if this were a bathroom with a bathtub?,yes,boolean
COCO_val2014_000000017029.jpg,Is this a poodle?,no,Would this be a poodle if the dog went away and a poodle came?,yes,boolean
COCO_val2014_000000017089.jpg,Do these animals have stripes on them?,yes,Would these animals have stripes on them if there were no zebras and many giraffes?,no,boolean
COCO_val2014_000000017095.jpg,Is this woman doing something active?,no,Would this woman be doing something active if she were dancing?,yes,boolean
COCO_val2014_000000022236.jpg,Is it nighttime?,no,Would it be nighttime if the sky were dark and there were a moon in the sky?,yes,boolean
COCO_val2014_000000022498.jpg,Is the man holding a sail?,yes,Would the man be holding a sail if he had pulp on his hands?,no,boolean
COCO_val2014_000000022628.jpg,Is the beach crowded?,no,Would the beach be crowded if thousands of people were here?,yes,boolean
COCO_val2014_000000022929.jpg,Is the bear bigger than the baby?,yes,Would the bear be bigger than the baby if the bear were half the size?,no,boolean
COCO_val2014_000000023359.jpg,Is the man touching the ground?,no,Would the man be touching the ground if he were standing on the ground?,yes,boolean
COCO_val2014_000000023587.jpg,Is the boy playing tee ball?,yes,Would the boy be playing tee ball if there were nothing on his hands?,no,boolean
COCO_val2014_000000035076.jpg,Is the ground wet?,no,Would the ground be wet if it had just rained?,yes,boolean
COCO_val2014_000000044003.jpg,Is the sky clear?,yes,Would the sky be clear if it were cloudy?,no,boolean
COCO_val2014_000000044250.jpg,Is this polar bear looking for fish?,yes,Would this polar bear be looking for fish if the bear were sleeping?,no,boolean
COCO_val2014_000000044877.jpg,Is the woman using wheelchair?,yes,Would the woman be using the wheelchair if she were running?,no,boolean
COCO_val2014_000000046432.jpg,Do the mountains have snow on them?,no,Would the mountains have snow on them if they were covered with snow?,yes,boolean
COCO_val2014_000000057006.jpg,Are there any cars visible in this photo?,yes,Would any cars be visible in this photo?,yes,boolean
COCO_val2014_000000065948.jpg,Are there many people in the room?,no,Would many people be in the room if there were no empty chairs?,yes,boolean
COCO_val2014_000000066263.jpg,Are there any cars on the road?,no,Would any cars be on the road if a trunk were shown?,yes,boolean
COCO_val2014_000000067131.jpg,Are these old cars?,yes,Would these be old cars if they were brand new?,no,boolean
COCO_val2014_000000067431.jpg,Does Em have some connection with the medical field?,yes,"Would Em have any connection with the medical field if there were no Band-aids, needles, and pills?",no,boolean
COCO_val2014_000000067569.jpg,Is the plane flying?,no,Would the plane be flying if it were in the air?,yes,boolean
COCO_val2014_000000068059.jpg,Are any of the fruit shiny?,yes,Would any of the fruits be shiny if there were no light here?,no,boolean
COCO_val2014_000000088517.jpg,Is there a sun on the signs?,yes,Would there be a sun on the signs if no light shone on the sign?,no,boolean
COCO_val2014_000000088695.jpg,Does this man look happy?,yes,Would this man look happy if he were crying instead of smiling?,no,boolean
COCO_val2014_000000091754.jpg,Do you see any water?,no,Would you see any water if there were a river here?,yes,boolean
COCO_val2014_000000091766.jpg,Are there fruits and vegetables shown?,yes,Would there be fruits and vegetables shown here if there were only meats here?,no,boolean
COCO_val2014_000000109888.jpg,Is there a hill behind the animal?,yes,Would there be a hill behind the animal if there were no hills here?,no,boolean
COCO_val2014_000000110784.jpg,Is the road not very wide?,no,Would the road not be very wide if it could only accommodate one car?,yes,boolean
COCO_val2014_000000111031.jpg,Are the people having fun?,yes,Would the people be having fun if they were sad?,no,boolean
COCO_val2014_000000111609.jpg,Is the man sleeping?,yes,Would the man be sleeping if he were playing mobile games?,no,boolean
COCO_val2014_000000111864.jpg,Is anyone wearing a tie?,yes,Would anyone be wearing a tie if the left man took off his tie?,no,boolean
COCO_val2014_000000122777.jpg,Is there a cell phone?,no,Would there be a cell phone if one of the computers were replaced by a smartphone?,yes,boolean
COCO_val2014_000000131089.jpg,Did the batter hit the ball?,yes,Did the batter hit the ball if he missed the ball?,no,boolean
COCO_val2014_000000131171.jpg,Is this bread?,yes,Would this be bread if the box on the right were moved away?,no,boolean
COCO_val2014_000000131418.jpg,Is this a color photograph?,no,Would this be a colored photograph if it showed bright colors?,yes,boolean
COCO_val2014_000000131497.jpg,Is the dog's collar red?,no,Would the dog's collar be red if the owner replaced the collar with a red one?,yes,boolean
COCO_val2014_000000131539.jpg,Are they doing the same sport?,yes,Would they be doing the same sport if one of them were swimming?,no,boolean
COCO_val2014_000000131556.jpg,Is the skier wearing goggles?,yes,Would the skier be wearing goggles if the person were not wearing them?,no,boolean
COCO_val2014_000000131581.jpg,Is there any people riding the bikes?,yes,Would there be people riding the bikes if no one were sitting on the bike?,no,boolean
